dataset_id,dataset_name,evidence_id,source_id,institution,source_tier,title,discovered_url,file_type,leap_module,leap_branch,leap_variable,nemo_component,nemo_mapping,years_detected,units_detected,confidence_level,validation_status
RW_EF_FUEL_IPCC,Emission factors,d524d75af77d29ed,UNFCCC,UNFCCC,4,Documents | UNFCCC,https://unfccc.int/documents,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023; 2024; 2025; 2026; 2028; 2030,%,C,candidate
RW_EF_FUEL_IPCC,Emission factors,f973b01044c0d1e6,UNFCCC,UNFCCC,4,Action for Climate Empowerment | UNFCCC,https://unfccc.int/topics/education-and-youth/big-picture/ACE,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2023; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,fb3ec939a1e4fcae,UNFCCC,UNFCCC,4,United Nations Framework Convention on Climate Change | UNFCCC,https://unfccc.int/process-and-meetings/united-nations-framework-convention-on-climate-change,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2023,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,8ac19c73cdaa2185,WORLD_BANK,World Bank,4,Books & Reports | Data,https://data.worldbank.org/products/data-books,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2016; 2017; 2018; 2019; 2020; 2021; 2026,kg; kw; mw; tj,C,candidate
RW_EF_FUEL_IPCC,Emission factors,ae91c06b2fac22ef,WORLD_BANK,World Bank,4,World Bank Open Data | Data,https://data.worldbank.org/,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2021; 2023; 2025; 2026,kg; kw; mw; tj,C,candidate
RW_EF_FUEL_IPCC,Emission factors,b5663b885bfff74c,WORLD_BANK,World Bank,4,Data programs | Data,https://data.worldbank.org/about/data-programs,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2016; 2017; 2018; 2019; 2021; 2026; 2030,kg; kw; mw; tj,C,candidate
RW_EF_FUEL_IPCC,Emission factors,badcc2df10f80136,WORLD_BANK,World Bank,4,Rwanda | Data,https://data.worldbank.org/country/rwanda,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2020; 2021; 2022; 2023; 2024; 2025; 2026,,C,candidate
RW_EF_FUEL_IPCC,Emission factors,d3348a7817df326f,WORLD_BANK,World Bank,4,Data Portals & Tools | Data,https://data.worldbank.org/products/tools,html,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,2015; 2016; 2017; 2018; 2019; 2021; 2026,kg; kw; mw; tj,C,candidate
RW_EF_FUEL_IPCC,Emission factors,d9fb72e78c0614cc,WORLD_BANK,World Bank,4,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),https://data.worldbank.org/indicator/EN.GHG.CO2.PC.CE.AR5?locations=RW,ar5,Effects,Effects/Emissions,Emission Factor,emission_factor,Emission factor by fuel or technology,,,C,candidate
RW_ENBAL_TOTAL_2015_2024,National energy balance,0ffcec8123107309,SEFORALL,SEforALL,4,"Threads of Transformation: Fashion, Energy & Women at the Intersection of Climate Action | Sustainable Energy for All",https://www.seforall.org/publications/threads-of-transformation-fashion-energy-women-at-the-intersection-of-climate-action,html,Demand; Transformation,Key Assumptions/Energy Balance,Final Energy,fuel_balance,Fuel balance by year,2023; 2025; 2030,kwh; tonnes,C,candidate
RW_ENBAL_TOTAL_2015_2024,National energy balance,b782d842626b22b5,SEFORALL,SEforALL,4,Ending energy poverty | Sustainable Energy for All,https://www.seforall.org/impact-areas/ending-energy-poverty,html,Demand; Transformation,Key Assumptions/Energy Balance,Final Energy,fuel_balance,Fuel balance by year,2025; 2030,kwh,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,13670d0ac1921b6e,EDCL,EDCL,1,EDCL,https://www.reg.rw/about-us/subsidiaries/edcl/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,2d675a9e88c26923,EUCL,EUCL,1,Publications,https://www.reg.rw/media-center/publications/category/esia/?itemPerPage=10&cHash=3edfae710511da3f291c74dd00a8f73a,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,34f9483d1625ad7e,EUCL,EUCL,1,Productive Use of Energy Technologies,https://www.reg.rw/what-we-do/rbf-programs/productive-use-of-energy-technologies/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2026; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,3539820fe5e32b00,EUCL,EUCL,1,Publications,https://www.reg.rw/media-center/publications/category/esf-documents/?itemPerPage=10&cHash=1b2f33d73d6844ab78dea32a8c2f450d,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2026; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,37e8a9b915518a36,EUCL,EUCL,1,Biomass,https://www.reg.rw/what-we-do/biomass/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,kg; rwf,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,3c7e156700e8b51a,EUCL,EUCL,1,Tariffs,https://www.reg.rw/customer-service/tariffs/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,kwh,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,4458301d5669e7d6,EUCL,EUCL,1,Solar home systems,https://www.reg.rw/what-we-do/offgrid-solutions/solar-home-systems/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2016; 2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,5f5e9efe39cd1ff3,EUCL,EUCL,1,Procurement Manual,https://www.reg.rw/fileadmin/user_upload/REG_PROCUREMENT_MANUAL.pdf,pdf,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,65fa4490d54b232f,EUCL,EUCL,1,Power Outages,https://www.reg.rw/customer-service/power-outages/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2026; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,8a45e88de5eec18c,EUCL,EUCL,1,EUCL,https://www.reg.rw/about-us/subsidiaries/eucl/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,8dec88c924dc7129,EUCL,EUCL,1,Electricity Saving Tips,https://www.reg.rw/customer-service/electricity-saving-tips/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,a4790767a5c116d8,EUCL,EUCL,1,Publications,https://www.reg.rw/media-center/publications/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,ab6173ffca98f249,EUCL,EUCL,1,RBF Clean Cooking,https://www.reg.rw/what-we-do/rbf-programs/rbf-clean-cooking/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2016; 2017; 2018; 2020; 2021; 2023; 2024; 2025; 2030; 2050,rwf,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,bad262274d52c162,EUCL,EUCL,1,Generation,https://www.reg.rw/what-we-do/generation/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2022; 2023; 2024; 2025; 2030; 2050,kwh; mw; tonnes,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,dc29dc12cd80b632,EUCL,EUCL,1,Reports & Plans,https://www.reg.rw/public-information/reports-plans/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2021; 2022; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,eb30f772b58dbdcf,EUCL,EUCL,1,Publications,https://www.reg.rw/media-center/publications/category/esa/?itemPerPage=10&cHash=be921dc66a566db55899c2895374d342,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2024; 2025; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,8dfb9a1d9164eb63,MININFRA,MININFRA,1,Rwanda Advances Irrigation and Transport Infrastructure to Boost Productivity and Trade,https://www.mininfra.gov.rw/updates/news-details/rwanda-advances-irrigation-and-transport-infrastructure-to-boost-productivity-and-trade,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,cd15f23a8b42b679,NISR,NISR,1,FinScope Survey (2024) | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/finscope-survey-2024,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2016; 2020; 2024,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,f1fc330bfca39b87,NISR,NISR,1,Home | National Institute of Statistics of Rwanda,https://statistics.gov.rw/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2019; 2020; 2024; 2025; 2026,rwf,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,5bfe6b24e1f662fe,REG,REG,1,From Classroom to Power Grid: REG Inspires Primary Students in Energy Careers,https://www.reg.rw/media-center/news-details/news/from-classroom-to-power-grid-reg-inspires-primary-students-in-energy-careers/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2016; 2017; 2018; 2019; 2020; 2021; 2022; 2023; 2024; 2025; 2026; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,7abb255c3d6ea47c,REG,REG,1,Home,https://www.reg.rw/index.php?id=2,php,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2016; 2017; 2018; 2021; 2022; 2023; 2024; 2025; 2026; 2030; 2050,mw,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,e5c60c2f37289ff8,REG,REG,1,Tender for Supply of Spare Parts for MUKUNGU PICO HYDROPOWER PLANT(Under Framework Agreement Contract),https://www.reg.rw/public-information/tenders/tenders-details/news/tender-for-supply-of-spare-parts-for-mukungu-pico-hydropower-plantunder-framework-agreement-contrac/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2019; 2020; 2021; 2022; 2023; 2024; 2025; 2026; 2030; 2050,%,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,69683aadff0aaf75,REMA,REMA,1,Home,https://www.rema.gov.rw/home,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2019; 2021; 2024; 2025; 2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,ac7686e69f62d595,REMA,REMA,1,Reports,https://www.rema.gov.rw/resources/reports,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,e10a1426ae7273a0,REMA,REMA,1,Conservation Agriculture: A Path to Productive and Climate-Resilient Farming in Rwanda,https://www.rema.gov.rw/updates/news-details/conservation-agriculture-a-path-to-productive-and-climate-resilient-farming-in-rwanda,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,f012348c28bab6f6,REMA,REMA,1,Rwanda Launches Nyungwe–Ruhango Corridor Restoration Project to Restore Ecosystems and Strengthen Climate Resilience,https://www.rema.gov.rw/updates/news-details/rwanda-launches-nyungwe-ruhango-corridor-restoration-project-to-restore-ecosystems-and-strengthen-climate-resilience,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026; 2030; 2050,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,38f3d9b74aff7082,MINECOFIN,MINECOFIN,2,Home,https://www.minecofin.gov.rw/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,e0206d153b970900,MINECOFIN,MINECOFIN,2,Directors of Climate Finance in EAC Convene in Kigali to Accelerate Climate Finance for a Resilient Future.,https://www.minecofin.gov.rw/news-detail/directors-of-climate-finance-in-eac-convene-in-kigali-to-accelerate-climate-finance-for-a-resilient-future,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,bb6660d4bf093f32,RRA,RRA,2,Ikigo Cy'Imisoro n'Amahoro: Ahabanza,https://www.rra.gov.rw/ahabanza,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,91276c4d50865c84,RTDA,RTDA,2,"Rusizi port construction reaches over 95% completion, poised to transform regional trade and transport",https://www.rtda.gov.rw/updates/news-details/rusizi-port-construction-reaches-over-95-completion-poised-to-transform-regional-trade-and-transport,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025,kg,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,944073e4d8eb6c1c,RTDA,RTDA,2,Publications,https://www.rtda.gov.rw/publications,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,,kg,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,f6c5c36effd54ca7,RTDA,RTDA,2,Home,https://www.rtda.gov.rw/home,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026,kg,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,74d36082585f94cf,RURA,RURA,2,Overview,https://www.rura.rw/sectors/energy/overview,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2022; 2024; 2026; 2027,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,b22a0da247252918,RURA,RURA,2,Africa's Nuclear Energy Future Discussed at NEISA 2026 with RURA Among Participants,https://www.rura.rw/news-detail?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=61201&cHash=408d9160ffeeb06733e601e3f0424c97,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2022; 2026; 2027,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,805afb2abcf0d852,WASAC,WASAC,2,Home | WASAC Group: Water & Sanitation for Rwanda: WASAC Group,https://www.wasac.rw/en,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,810993e2d971c657,WASAC,WASAC,2,WASAC Group and REG Commemorate Former ELECTROGAZ Employees Who Lost Their Lives in the 1994 Genocide against the Tutsi | WASAC Group,https://www.wasac.rw/en/public-information/news/d/wasac-group-and-reg-commemorate-former-electrogaz-employees-who-lost-their-lives-in-the-1994-genocide-against-the-tutsi?cHash=4802b59dba17daf625f23924c8c20126,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026,,B,candidate
RW_PROJECT_PIPELINE,Project pipeline,0cc45b365c4921f7,WRI,WRI,3,Building Food and Energy Resilience After Iran War | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/food-energy-resilience-iran-war,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2022; 2023; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,27504899cbbc9262,WRI,WRI,3,Climate Vulnerability and Risk for Small Hydropower Plants (SHP) in Colombia: A Methodological Proposal for Analysis | World Resources Institute Click to see more Click to see more,https://www.wri.org/research/climate-vulnerability-and-risk-small-hydropower-plants-shp-colombia-methodological,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,2a75da10bde00e57,WRI,WRI,3,Are G20 Countries on Track to Meet Their Climate Goals? | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/g20-climate-progress-reports-BTR-analysis,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2018; 2020; 2021; 2022; 2023; 2024; 2025; 2026; 2030; 2035; 2040,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,43484985187c5c8f,WRI,WRI,3,7 Ocean-Based Solutions to Fight Climate Change | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/ocean-based-climate-change-solutions,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2019; 2020; 2021; 2023; 2025; 2026; 2030; 2040; 2050,mw,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,67fd85d9e057c2c5,WRI,WRI,3,Nature-Based Solutions Build Climate Resilience in Central Africa | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/ruzizi-basin-restoration-nature-based-solutions,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2020; 2023; 2025; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,8073b688c5a9ad58,WRI,WRI,3,Public Transit Is Struggling to Keep Pace with Aging Populations | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/aging-populations-city-transportation,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2019; 2022; 2024; 2026; 2035; 2050,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,81af2414539e1b80,WRI,WRI,3,WRI Polsky Center for the Global Energy Transition | World Resources Institute Click to see more Click to see more Click to see more,https://www.wri.org/energy,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2023; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,8fc6740f184097f1,WRI,WRI,3,Data | World Resources Institute Click to see more Click to see more,https://www.wri.org/data,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,9602f574d1378c54,WRI,WRI,3,Nature-Based Solutions Help African Cities Fight Floods | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/african-cities-use-nature-fight-floods-and-climate-change,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2020; 2021; 2022; 2023; 2024; 2025; 2026; 2030,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,9e586d48b431b50a,WRI,WRI,3,Causes of Forest Loss | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/forest-loss-drivers-data-trends,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2023; 2025; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,a6d534e32955dcbd,WRI,WRI,3,Advancing the Systems Change Needed to Fight Climate Change | World Resources Institute Click to see more Click to see more,https://www.wri.org/climate,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026; 2030; 2050,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,acb84db0cbb2d3c4,WRI,WRI,3,Clean Energy Protects Countries During Iran War | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/iran-war-clean-energy-benefits,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2019; 2022; 2024; 2025; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,adc7b17eb9dc1c25,WRI,WRI,3,NDC Partnership | World Resources Institute Click to see more Click to see more,https://www.wri.org/initiatives/ndc-partnership,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2022; 2023; 2024; 2025; 2026; 2030,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,c32f5a43b76b43b5,WRI,WRI,3,Energy Leaders Tout the Benefits of Renewables | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/energy-leaders-address-renewable-power-benefits,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2015; 2024; 2025; 2026; 2030,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,cdad5c3e5ecf643b,WRI,WRI,3,World Resources Institute - Research for People & Planet Click to see more Click to see more,https://www.wri.org/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026; 2030,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,d574ddd5de3bebbc,WRI,WRI,3,"STATEMENT: Honoring Rafe Pomerance, a Pioneer of Climate Action | World Resources Institute Click to see more Click to see more",https://www.wri.org/news/statement-honoring-rafe-pomerance-pioneer-climate-action,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2018; 2021; 2026,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,e0f707273228b6e6,WRI,WRI,3,Corn Stover Can Make Sustainable Aviation Fuels | World Resources Institute Click to see more Click to see more,https://www.wri.org/insights/corn-stover-sustainable-aviation-fuels,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2023; 2024; 2025; 2026; 2050,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,e1a3f286f8fb7587,WRI,WRI,3,U.S. Climate | World Resources Institute Click to see more Click to see more,https://www.wri.org/climate/us-climate,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2020; 2021; 2024; 2025; 2026; 2030,,D,candidate
RW_PROJECT_PIPELINE,Project pipeline,4bfee50d7d321499,NASA_POWER,NASA POWER,4,NASA POWER | Docs | Scholarship | Articles - NASA POWER | Docs,https://power.larc.nasa.gov/docs/references/publications/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2017; 2019; 2021; 2022; 2023; 2024; 2025,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,5226787168f312ea,NASA_POWER,NASA POWER,4,NASA POWER | Docs - NASA POWER | Docs,https://power.larc.nasa.gov/docs/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,66b5f36bb970bff4,NASA_POWER,NASA POWER,4,NASA POWER | Data Access Viewer (DAV),https://power.larc.nasa.gov/data-access-viewer/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,942ef09bbb040072,NASA_POWER,NASA POWER,4,NASA POWER | Homepage,https://power.larc.nasa.gov/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2026,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,e6854fd92b2c0280,NASA_POWER,NASA POWER,4,NASA POWER | Parameter Dictionary,https://power.larc.nasa.gov/parameters/,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,0d796fd94e087e42,SEFORALL,SEforALL,4,Energy Transition and Investment Plans | Sustainable Energy for All,https://www.seforall.org/our-work/initiatives-projects/energy-transition-plans,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2021; 2023; 2024; 2025; 2026; 2030; 2050,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,0ffcec8123107309,SEFORALL,SEforALL,4,"Threads of Transformation: Fashion, Energy & Women at the Intersection of Climate Action | Sustainable Energy for All",https://www.seforall.org/publications/threads-of-transformation-fashion-energy-women-at-the-intersection-of-climate-action,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2023; 2025; 2030,kwh; tonnes,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,2c4359c2429b747d,SEFORALL,SEforALL,4,Beyond Electricity Connections: Building Productive Communities in Zambia | Sustainable Energy for All,https://www.seforall.org/news/beyond-electricity-connections-building-productive-communities-in-zambia,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2024; 2025; 2026,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,4b9bcdef89788f50,SEFORALL,SEforALL,4,Efficiency opportunities in Thailand’s dairy cold chain | Sustainable Energy for All,https://www.seforall.org/publications/efficiency-opportunities-in-thailands-dairy-cold-chain,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2022; 2025; 2026,tonnes,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,59bcb18510c3c2c0,SEFORALL,SEforALL,4,Climate action | Sustainable Energy for All,https://www.seforall.org/impact-areas/climate-action,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,5cbff2aa552d9c13,SEFORALL,SEforALL,4,Medical Appliances for Resource-Constrained Settings | Sustainable Energy for All,https://www.seforall.org/publications/medical-appliances-for-resource-constrained-settings,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,60fdca7e14a35df1,SEFORALL,SEforALL,4,The Hormuz Crisis Shows Us Why the Energy Transition Can’t Wait | Sustainable Energy for All,https://www.seforall.org/news/the-hormuz-crisis-shows-us-why-the-energy-transition-cant-wait,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2022; 2023; 2024; 2025; 2026; 2030,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,71a55390bb7565ec,SEFORALL,SEforALL,4,Our funders & partners | Sustainable Energy for All,https://www.seforall.org/who-we-are/our-funders-partners,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2025; 2030,,C,candidate
RW_PROJECT_PIPELINE,Project pipeline,85229142b1cc6938,SEFORALL,SEforALL,4,Chilling Prospects: Tracking Sustainable Cooling for All 2025 | Sustainable Energy for All,https://www.seforall.org/data-stories/chilling-prospects-2025,html,Transformation,Transformation/Planned Additions,Capacity Addition,candidate_technology,Project pipeline by technology and status,2024; 2025; 2030,,C,candidate
