dataset_id,dataset_name,evidence_id,source_id,institution,source_tier,title,discovered_url,file_type,leap_module,leap_branch,leap_variable,nemo_component,nemo_mapping,years_detected,units_detected,confidence_level,validation_status
RW_TRANSPORT_FUEL_TJ,Transport fuels,35f6ca51f98e4910,NISR,NISR,1,Rwanda Vital Statistics Report 2025 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/vital-statistics/rwanda-vital-statistics-report-2025,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,59cd58fc276ad0c0,NISR,NISR,1,Producer Price Index (PPI) - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/economy-agriculture-infrastructure/price-indices/producer-price-index/producer-price-index-ppi-march-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,87f452351846a92b,NISR,NISR,1,Index of Industrial Production - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/gross-domestic-product/index-industrial-production-march-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2024; 2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,9e93322c35272cbc,NISR,NISR,1,Consumer Price Index (CPI) - April 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/price-indices-cpi-ppi/consumer-price-index-cpi-april-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,cd15f23a8b42b679,NISR,NISR,1,FinScope Survey (2024) | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/finscope-survey-2024,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2016; 2020; 2024,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,f5f7eec42117013c,NISR,NISR,1,Formal external trade in Goods - March 2026 | National Institute of Statistics of Rwanda,https://statistics.gov.rw/statistical-publications/business-establishment-finance-trade/business-establishment-finance-trade/formal-external-trade-goods-march-2026,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,866e13e4a4866a98,REMA,REMA,1,"Empowering Fishermen, Farmers, and Wetland Users: Training on Sustainable Management of Lake Kivu",https://www.rema.gov.rw/updates/news-details/empowering-fishermen-farmers-and-wetland-users-training-on-sustainable-management-of-lake-kivu,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025; 2026,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,91276c4d50865c84,RTDA,RTDA,2,"Rusizi port construction reaches over 95% completion, poised to transform regional trade and transport",https://www.rtda.gov.rw/updates/news-details/rusizi-port-construction-reaches-over-95-completion-poised-to-transform-regional-trade-and-transport,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025,kg,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,944073e4d8eb6c1c,RTDA,RTDA,2,Publications,https://www.rtda.gov.rw/publications,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,,kg,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,f6c5c36effd54ca7,RTDA,RTDA,2,Home,https://www.rtda.gov.rw/home,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2025,kg,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,0ef017d2f83915f4,RURA,RURA,2,Statistics,https://www.rura.rw/publications/statistics,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,2c326018f5b1c4c5,RURA,RURA,2,Publications,https://www.rura.rw/publications,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,3308882e4eb60a0d,RURA,RURA,2,News,https://www.rura.rw/publications/news,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2023; 2024; 2025; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,3a2bafef87291606,RURA,RURA,2,Regulations & Guidelines,https://www.rura.rw/publications/regulations-guidelines,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,4430730c9fb449b0,RURA,RURA,2,Announcements,https://www.rura.rw/publications/announcements,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,74d36082585f94cf,RURA,RURA,2,Overview,https://www.rura.rw/sectors/energy/overview,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2015; 2022; 2024; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,8e92cdb171ecf629,RURA,RURA,2,Tariffs,https://www.rura.rw/publications/tariffs,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2016; 2020; 2021; 2022; 2024; 2025; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,9ae1802142f0a719,RURA,RURA,2,Overview,https://www.rura.rw/sectors/transport/overview,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2026; 2027,,B,candidate
RW_TRANSPORT_FUEL_TJ,Transport fuels,f0f3451c3200e75a,RURA,RURA,2,Home,https://www.rura.rw/,html,Demand,Demand/Transport,Energy Demand,demand_proxy,Transport fuel demand by fuel and year,2022; 2024; 2025; 2026; 2027,,B,candidate
